"Symbol","Name","LastSale","MarketCap","IPOyear","Sector","industry","Summary Quote",
"FB","Facebook, Inc.","179","$520.14B","2012","Technology","Computer Software: Programming, Data Processing","http://www.nasdaq.com/symbol/fb",
"DAVE","Famous Dave&#39;s of America, Inc.","4.7","$34.67M","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/dave",
"FANH","Fanhua Inc.","20.78","$1.28B","n/a","Finance","Specialty Insurers","http://www.nasdaq.com/symbol/fanh",
"FARM","Farmer Brothers Company","33.5","$564.25M","n/a","Consumer Non-Durables","Packaged Foods","http://www.nasdaq.com/symbol/farm",
"FMAO","Farmers & Merchants Bancorp, Inc.","37.99","$352.04M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fmao",
"FFKT","Farmers Capital Bank Corporation","40.9","$307.4M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffkt",
"FMNB","Farmers National Banc Corp.","14.05","$386.99M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fmnb",
"FARO","FARO Technologies, Inc.","51.8","$865.64M","1997","Capital Goods","Industrial Machinery/Components","http://www.nasdaq.com/symbol/faro",
"FAST","Fastenal Company","48.47","$13.93B","1987","Consumer Services","RETAIL: Building Materials","http://www.nasdaq.com/symbol/fast",
"FAT","FAT Brands Inc.","9.28","$92.8M","2017","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/fat",
"FATE","Fate Therapeutics, Inc.","4.37","$182.17M","2013","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/fate",
"FBSS","Fauquier Bankshares, Inc.","20.85","$78.45M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fbss",
"FCRE","FC Global Realty Incorporated","1.0899","$5.71M","n/a","Health Care","Biotechnology: Electromedical & Electrotherapeutic Apparatus","http://www.nasdaq.com/symbol/fcre",
"FSAC","Federal Street Acquisition Corp.","9.71","$558.33M","2017","Finance","Business Services","http://www.nasdaq.com/symbol/fsac",
"FSACU","Federal Street Acquisition Corp.","10.2","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/fsacu",
"FSACW","Federal Street Acquisition Corp.","1","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/fsacw",
"FNHC","Federated National Holding Company","13.65","$178.18M","n/a","Finance","Property-Casualty Insurers","http://www.nasdaq.com/symbol/fnhc",
"FENC","Fennec Pharmaceuticals Inc.","10","$158.57M","n/a","Health Care","Biotechnology: Biological Products (No Diagnostic Substances)","http://www.nasdaq.com/symbol/fenc",
"GSM","Ferroglobe PLC","15.09","$2.59B","n/a","Capital Goods","Metal Fabrications","http://www.nasdaq.com/symbol/gsm",
"FFBW","FFBW, Inc.","11.09","$73.33M","2017","Finance","Savings Institutions","http://www.nasdaq.com/symbol/ffbw",
"FCSC","Fibrocell Science Inc","1.54","$22.66M","n/a","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/fcsc",
"FGEN","FibroGen, Inc","46.875","$3.84B","2014","Health Care","Major Pharmaceuticals","http://www.nasdaq.com/symbol/fgen",
"FDBC","Fidelity D & D Bancorp, Inc.","38.6096","$144.01M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fdbc",
"ONEQ","Fidelity Nasdaq Composite Index Tracking Stock","267.04","$1.42B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/oneq",
"LION","Fidelity Southern Corporation","21.7","$582.29M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/lion",
"FDUS","Fidus Investment Corporation","16.01","$392.13M","2011","n/a","n/a","http://www.nasdaq.com/symbol/fdus",
"FRGI","Fiesta Restaurant Group, Inc.","17.8","$482.15M","n/a","Consumer Services","Restaurants","http://www.nasdaq.com/symbol/frgi",
"FITB","Fifth Third Bancorp","28.45","$20.07B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fitb",
"FITBI","Fifth Third Bancorp","28.88","$519.84M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fitbi",
"FNGN","Financial Engines, Inc.","27.2","$1.72B","2010","Finance","Investment Managers","http://www.nasdaq.com/symbol/fngn",
"FISI","Financial Institutions, Inc.","31.4","$490.67M","1999","Finance","Major Banks","http://www.nasdaq.com/symbol/fisi",
"FNSR","Finisar Corporation","19.26","$2.19B","1999","Technology","Semiconductors","http://www.nasdaq.com/symbol/fnsr",
"FNJN","Finjan Holdings, Inc.","2.21","$61.23M","n/a","Miscellaneous","Multi-Sector Companies","http://www.nasdaq.com/symbol/fnjn",
"FNTE","FinTech Acquisition Corp. II","9.8058","$234.29M","2017","Finance","Business Services","http://www.nasdaq.com/symbol/fnte",
"FNTEU","FinTech Acquisition Corp. II","10.4499","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/fnteu",
"FNTEW","FinTech Acquisition Corp. II","1.25","n/a","2017","Finance","Business Services","http://www.nasdaq.com/symbol/fntew",
"FEYE","FireEye, Inc.","13.76","$2.54B","2013","Technology","Computer peripheral equipment","http://www.nasdaq.com/symbol/feye",
"FBNC","First Bancorp","36.3","$1.08B","1987","Finance","Major Banks","http://www.nasdaq.com/symbol/fbnc",
"FNLC","First Bancorp, Inc (ME)","29","$314M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fnlc",
"FRBA","First Bank","13.05","$227.28M","2013","n/a","n/a","http://www.nasdaq.com/symbol/frba",
"BUSE","First Busey Corporation","30.31","$1.47B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/buse",
"FBIZ","First Business Financial Services, Inc.","22.74","$199.19M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fbiz",
"FCAP","First Capital, Inc.","36.74","$122.6M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fcap",
"FCFS","First Cash, Inc.","65.35","$3.08B","1991","Consumer Services","Other Specialty Stores","http://www.nasdaq.com/symbol/fcfs",
"FCNCA","First Citizens BancShares, Inc.","399.19","$4.79B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fcnca",
"FCBC","First Community Bancshares, Inc.","28.22","$479.38M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fcbc",
"FCCO","First Community Corporation","23.15","$155.25M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fcco",
"FBNK","First Connecticut Bancorp, Inc.","25.55","$407.6M","2011","Finance","Banks","http://www.nasdaq.com/symbol/fbnk",
"FDEF","First Defiance Financial Corp.","53.12","$539.48M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fdef",
"FFBC","First Financial Bancorp.","26.7","$1.66B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffbc",
"FFBCW","First Financial Bancorp.","16.53","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffbcw",
"FFIN","First Financial Bankshares, Inc.","44.3","$2.93B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffin",
"THFF","First Financial Corporation Indiana","46.35","$566.57M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/thff",
"FFNW","First Financial Northwest, Inc.","16.45","$177.04M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffnw",
"FFWM","First Foundation Inc.","18.13","$692.4M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/ffwm",
"FGBI","First Guaranty Bancshares, Inc.","25.97","$207.95M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fgbi",
"FHB","First Hawaiian, Inc.","28.25","$3.94B","2016","Finance","Major Banks","http://www.nasdaq.com/symbol/fhb",
"INBK","First Internet Bancorp","36.7","$308.69M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/inbk",
"INBKL","First Internet Bancorp","25.37","n/a","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/inbkl",
"FIBK","First Interstate BancSystem, Inc.","37.9","$2.14B","2010","Finance","Major Banks","http://www.nasdaq.com/symbol/fibk",
"FRME","First Merchants Corporation","40.57","$1.99B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/frme",
"FMBH","First Mid-Illinois Bancshares, Inc.","38.92","$491.09M","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fmbh",
"FMBI","First Midwest Bancorp, Inc.","23.47","$2.41B","n/a","Finance","Major Banks","http://www.nasdaq.com/symbol/fmbi",
"FNWB","First Northwest Bancorp","17.74","$210.04M","2015","Finance","Banks","http://www.nasdaq.com/symbol/fnwb",
"FSFG","First Savings Financial Group, Inc.","56.7698","$127.3M","n/a","Finance","Savings Institutions","http://www.nasdaq.com/symbol/fsfg",
"FSLR","First Solar, Inc.","60.18","$6.28B","2006","Technology","Semiconductors","http://www.nasdaq.com/symbol/fslr",
"FAAR","First Trust Alternative Absolute Return Strategy ETF","29.93","$8.98M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/faar",
"FPA","First Trust Asia Pacific Ex-Japan AlphaDEX Fund","34.809","$52.21M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fpa",
"BICK","First Trust BICK Index Fund","30.0199","$217.64M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/bick",
"FBZ","First Trust Brazil AlphaDEX Fund","15.5","$12.4M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fbz",
"FCAL","First Trust California Municipal High income ETF","50.89","$10.18M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fcal",
"FCAN","First Trust Canada AlphaDEX Fund","25.5096","$6.38M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fcan",
"FTCS","First Trust Capital Strength ETF","49.3","$557.09M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftcs",
"FCEF","First Trust CEF Income Opportunity ETF","21.6904","$33.73M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fcef",
"FCA","First Trust China AlphaDEX Fund","29.011","$13.06M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fca",
"SKYY","First Trust Cloud Computing ETF","44.81","$1.22B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/skyy",
"FDT","First Trust Developed Markets Ex-US AlphaDEX Fund","60.13","$736.71M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fdt",
"FDTS","First Trust Developed Markets ex-US Small Cap AlphaDEX Fund","42.2516","$8.45M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fdts",
"FVC","First Trust Dorsey Wright Dynamic Focus 5 ETF","25.15","$353.36M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fvc",
"FV","First Trust Dorsey Wright Focus 5 ETF","27.03","$2.43B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fv",
"IFV","First Trust Dorsey Wright International Focus 5 ETF","21.88","$848.94M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ifv",
"DWPP","First Trust Dorsey Wright People&#39;s Portfolio ETF","27.6999","$29.08M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/dwpp",
"FEM","First Trust Emerging Markets AlphaDEX Fund","26.8","$419.42M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fem",
"FEMB","First Trust Emerging Markets Local Currency Bond ETF","41.58","$39.5M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/femb",
"FEMS","First Trust Emerging Markets Small Cap AlphaDEX Fund","41.04","$258.55M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fems",
"FTSM","First Trust Enhanced Short Maturity ETF","60.07","$1.31B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftsm",
"FEP","First Trust Europe AlphaDEX Fund","37.49","$669.2M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fep",
"FEUZ","First Trust Eurozone AlphaDEX ETF","42.4593","$33.97M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/feuz",
"FGM","First Trust Germany AlphaDEX Fund","48.94","$230.02M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fgm",
"FTGC","First Trust Global Tactical Commodity Strategy Fund","20.8","$193.51M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftgc",
"FTHI","First Trust High Income ETF","22.875","$55.45M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fthi",
"HYLS","First Trust High Yield Long/Short ETF","48.49","$1.24B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/hyls",
"FHK","First Trust Hong Kong AlphaDEX Fund","42.59","$8.52M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fhk",
"FTAG","First Trust Indxx Global Agriculture ETF","27.2669","$6.54M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftag",
"FTRI","First Trust Indxx Global Natural Resources Income ETF","11.92","$8.94M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftri",
"FPXI","First Trust International IPO ETF","34.8206","$20.89M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fpxi",
"YDIV","First Trust International Multi-Asset Diversified Income Index","18.4087","$14.73M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ydiv",
"FJP","First Trust Japan AlphaDEX Fund","58.135","$81.39M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fjp",
"FEX","First Trust Large Cap Core AlphaDEX Fund","56.63","$1.45B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fex",
"FTC","First Trust Large Cap Growth AlphaDEX Fund","60.1","$688.15M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftc",
"FTA","First Trust Large Cap Value AlphaDEX Fund","52.03","$1.05B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fta",
"FLN","First Trust Latin America AlphaDEX Fund","21.17","$22.23M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fln",
"FTLB","First Trust Low Beta Income ETF","22.543","$7.89M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftlb",
"LMBS","First Trust Low Duration Opportunities ETF","51.85","$884.04M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/lmbs",
"FMB","First Trust Managed Municipal ETF","53.4873","$235.34M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fmb",
"FMK","First Trust Mega Cap AlphaDEX Fund","32.7183","$16.36M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fmk",
"FNX","First Trust Mid Cap Core AlphaDEX Fund","63.79","$717.64M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fnx",
"FNY","First Trust Mid Cap Growth AlphaDEX Fund","38.3824","$111.31M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fny",
"FNK","First Trust Mid Cap Value AlphaDEX Fund","34.74","$50.37M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fnk",
"FAD","First Trust Multi Cap Growth AlphaDEX Fund","64.0354","$118.47M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fad",
"FAB","First Trust Multi Cap Value AlphaDEX Fund","54.18","$105.65M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fab",
"MDIV","First Trust Multi-Asset Diversified Income Index Fund","18.81","$816.35M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mdiv",
"MCEF","First Trust Municipal CEF Income Opportunity ETF","18.865","$13.21M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/mcef",
"FMHI","First Trust Municipal High Income ETF","50.26","$20.1M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fmhi",
"QABA","First Trust NASDAQ ABA Community Bank Index Fund","51.38","$310.85M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qaba",
"FTXO","First Trust Nasdaq Bank ETF","27.41","$1.12B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftxo",
"QCLN","First Trust NASDAQ Clean Edge Green Energy Index Fund","20.51","$91.27M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qcln",
"GRID","First Trust NASDAQ Clean Edge Smart Grid Infrastructure Index ","49.2915","$27.11M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/grid",
"CIBR","First Trust NASDAQ Cybersecurity ETF","22","$346.5M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/cibr",
"FTXG","First Trust Nasdaq Food & Beverage ETF","20.0701","$2.01M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftxg",
"CARZ","First Trust NASDAQ Global Auto Index Fund","41.6795","$20.84M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/carz",
"FTXN","First Trust Nasdaq Oil & Gas ETF","19.367","$3.87M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftxn",
"FTXH","First Trust Nasdaq Pharmaceuticals ETF","19.955","$2M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftxh",
"FTXD","First Trust Nasdaq Retail ETF","19.9194","$996009.84","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftxd",
"FTXL","First Trust Nasdaq Semiconductor ETF","31.592","$26.85M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftxl",
"FONE","First Trust NASDAQ Smartphone Index Fund","52.14","$18.25M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fone",
"TDIV","First Trust NASDAQ Technology Dividend Index Fund","34.73","$790.28M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/tdiv",
"FTXR","First Trust Nasdaq Transportation ETF","23.7798","$3.57M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftxr",
"QQEW","First Trust NASDAQ-100 Equal Weighted Index Fund","57.18","$526.06M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qqew",
"QQXT","First Trust NASDAQ-100 Ex-Technology Sector Index Fund","46.9","$98.49M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qqxt",
"QTEC","First Trust NASDAQ-100- Technology Index Fund","74.05","$2.24B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qtec",
"AIRR","First Trust RBA American Industrial Renaissance ETF","25.63","$192.23M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/airr",
"QINC","First Trust RBA Quality Income ETF","24.855","$29.83M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/qinc",
"RDVY","First Trust Rising Dividend Achievers ETF","28.45","$300.15M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rdvy",
"RFAP","First Trust RiverFront Dynamic Asia Pacific ETF","59.775","$35.87M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rfap",
"RFDI","First Trust RiverFront Dynamic Developed International ETF","62.89","$446.52M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rfdi",
"RFEM","First Trust RiverFront Dynamic Emerging Markets ETF","69.8099","$76.79M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rfem",
"RFEU","First Trust RiverFront Dynamic Europe ETF","63.66","$120.95M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/rfeu",
"FTSL","First Trust Senior Loan Fund ETF","48.14","$1.34B","n/a","n/a","n/a","http://www.nasdaq.com/symbol/ftsl",
"FYX","First Trust Small Cap Core AlphaDEX Fund","58.88","$535.81M","n/a","n/a","n/a","http://www.nasdaq.com/symbol/fyx",
